tax_id,parent_id,rank,tax_name,root,kingdom,phylum,class,order,family,genus,species
s__Desulfovibrio_magneticus,g__Desulfovibrio,species,s__Desulfovibrio_magneticus,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio,s__Desulfovibrio_magneticus
s__Desulfotomaculum_acetoxidans,g__Desulfotomaculum,species,s__Desulfotomaculum_acetoxidans,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfotomaculum,s__Desulfotomaculum_acetoxidans
s__Desulfomicrobium_baculatum,g__Desulfomicrobium,species,s__Desulfomicrobium_baculatum,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfomicrobiaceae,g__Desulfomicrobium,s__Desulfomicrobium_baculatum
s__Glaciecola_chathamensis,g__Glaciecola,species,s__Glaciecola_chathamensis,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__Glaciecola,s__Glaciecola_chathamensis
s__Bartonella_melophagi,g__Bartonella,species,s__Bartonella_melophagi,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bartonellaceae,g__Bartonella,s__Bartonella_melophagi
s__Porphyromonas_sp._oral_taxon_279,g__Porphyromonas,species,s__Porphyromonas_sp._oral_taxon_279,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__Porphyromonas_sp._oral_taxon_279
s__Capnocytophaga_sp._oral_taxon_332,g__Capnocytophaga,species,s__Capnocytophaga_sp._oral_taxon_332,Root,d__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__Capnocytophaga_sp._oral_taxon_332
s__Capnocytophaga_sp._oral_taxon_326,g__Capnocytophaga,species,s__Capnocytophaga_sp._oral_taxon_326,Root,d__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__Capnocytophaga_sp._oral_taxon_326
g__Eggerthella,f__Coriobacteriaceae,genus,g__Eggerthella,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Coriobacteriales,f__Coriobacteriaceae,g__Eggerthella,
s__Eggerthella_lenta,g__Eggerthella,species,s__Eggerthella_lenta,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Coriobacteriales,f__Coriobacteriaceae,g__Eggerthella,s__Eggerthella_lenta
g__Odoribacter,f__Porphyromonadaceae,genus,g__Odoribacter,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Odoribacter,
s__Odoribacter_splanchnicus,g__Odoribacter,species,s__Odoribacter_splanchnicus,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Odoribacter,s__Odoribacter_splanchnicus
s__Roseburia_hominis,g__Roseburia,species,s__Roseburia_hominis,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_hominis
f__[Methylophilales_bacterium_HTCC2181],o__Methylophilales,family,f__[Methylophilales_bacterium_HTCC2181],Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Methylophilales,f__[Methylophilales_bacterium_HTCC2181],,
g__[Methylophilales_bacterium_HTCC2181],f__[Methylophilales_bacterium_HTCC2181],genus,g__[Methylophilales_bacterium_HTCC2181],Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Methylophilales,f__[Methylophilales_bacterium_HTCC2181],g__[Methylophilales_bacterium_HTCC2181],
s__Methylophilales_bacterium_HTCC2181,g__[Methylophilales_bacterium_HTCC2181],species,s__Methylophilales_bacterium_HTCC2181,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Methylophilales,f__[Methylophilales_bacterium_HTCC2181],g__[Methylophilales_bacterium_HTCC2181],s__Methylophilales_bacterium_HTCC2181
s__Flavobacterium_columnare,g__Flavobacterium,species,s__Flavobacterium_columnare,Root,d__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__Flavobacterium_columnare
s__Actinobaculum_urinale,g__Actinobaculum,species,s__Actinobaculum_urinale,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinobaculum,s__Actinobaculum_urinale
g__Paludibacterium,f__Chromobacteriaceae,genus,g__Paludibacterium,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Chromobacteriaceae,g__Paludibacterium,
s__Paludibacterium_yongneupense,g__Paludibacterium,species,s__Paludibacterium_yongneupense,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Chromobacteriaceae,g__Paludibacterium,s__Paludibacterium_yongneupense
s__Leptotrichia_sp._oral_taxon_215,g__Leptotrichia,species,s__Leptotrichia_sp._oral_taxon_215,Root,d__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__Leptotrichia_sp._oral_taxon_215
g__[Peptostreptococcaceae_bacterium_oral_taxon_113],f__Peptostreptococcaceae,genus,g__[Peptostreptococcaceae_bacterium_oral_taxon_113],Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__[Peptostreptococcaceae_bacterium_oral_taxon_113],
s__Peptostreptococcaceae_bacterium_oral_taxon_113,g__[Peptostreptococcaceae_bacterium_oral_taxon_113],species,s__Peptostreptococcaceae_bacterium_oral_taxon_113,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__[Peptostreptococcaceae_bacterium_oral_taxon_113],s__Peptostreptococcaceae_bacterium_oral_taxon_113
s__Vibrio_shilonii,g__Vibrio,species,s__Vibrio_shilonii,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,s__Vibrio_shilonii
g__Caminibacter,f__Nautiliaceae,genus,g__Caminibacter,Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Nautiliales,f__Nautiliaceae,g__Caminibacter,
s__Caminibacter_mediatlanticus,g__Caminibacter,species,s__Caminibacter_mediatlanticus,Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Nautiliales,f__Nautiliaceae,g__Caminibacter,s__Caminibacter_mediatlanticus
s__Planctomyces_maris,g__Planctomyces,species,s__Planctomyces_maris,Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Planctomyces,s__Planctomyces_maris
c__Gloeobacteria,p__Cyanobacteria,class,c__Gloeobacteria,Root,d__Bacteria,p__Cyanobacteria,c__Gloeobacteria,,,,
o__Gloeobacterales,c__Gloeobacteria,order,o__Gloeobacterales,Root,d__Bacteria,p__Cyanobacteria,c__Gloeobacteria,o__Gloeobacterales,,,
f__[Gloeobacter],o__Gloeobacterales,family,f__[Gloeobacter],Root,d__Bacteria,p__Cyanobacteria,c__Gloeobacteria,o__Gloeobacterales,f__[Gloeobacter],,
g__Gloeobacter,f__[Gloeobacter],genus,g__Gloeobacter,Root,d__Bacteria,p__Cyanobacteria,c__Gloeobacteria,o__Gloeobacterales,f__[Gloeobacter],g__Gloeobacter,
s__Gloeobacter_kilaueensis,g__Gloeobacter,species,s__Gloeobacter_kilaueensis,Root,d__Bacteria,p__Cyanobacteria,c__Gloeobacteria,o__Gloeobacterales,f__[Gloeobacter],g__Gloeobacter,s__Gloeobacter_kilaueensis
s__Polaribacter_sp._Hel_I_88,g__Polaribacter,species,s__Polaribacter_sp._Hel_I_88,Root,d__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Polaribacter,s__Polaribacter_sp._Hel_I_88
s__Eubacterium_sp._AB3007,g__Eubacterium,species,s__Eubacterium_sp._AB3007,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_sp._AB3007
c__[unidentified_eubacterium_SCB49],p__Bacteroidetes,class,c__[unidentified_eubacterium_SCB49],Root,d__Bacteria,p__Bacteroidetes,c__[unidentified_eubacterium_SCB49],,,,
o__[unidentified_eubacterium_SCB49],c__[unidentified_eubacterium_SCB49],order,o__[unidentified_eubacterium_SCB49],Root,d__Bacteria,p__Bacteroidetes,c__[unidentified_eubacterium_SCB49],o__[unidentified_eubacterium_SCB49],,,
f__[unidentified_eubacterium_SCB49],o__[unidentified_eubacterium_SCB49],family,f__[unidentified_eubacterium_SCB49],Root,d__Bacteria,p__Bacteroidetes,c__[unidentified_eubacterium_SCB49],o__[unidentified_eubacterium_SCB49],f__[unidentified_eubacterium_SCB49],,
g__[unidentified_eubacterium_SCB49],f__[unidentified_eubacterium_SCB49],genus,g__[unidentified_eubacterium_SCB49],Root,d__Bacteria,p__Bacteroidetes,c__[unidentified_eubacterium_SCB49],o__[unidentified_eubacterium_SCB49],f__[unidentified_eubacterium_SCB49],g__[unidentified_eubacterium_SCB49],
s__unidentified_eubacterium_SCB49,g__[unidentified_eubacterium_SCB49],species,s__unidentified_eubacterium_SCB49,Root,d__Bacteria,p__Bacteroidetes,c__[unidentified_eubacterium_SCB49],o__[unidentified_eubacterium_SCB49],f__[unidentified_eubacterium_SCB49],g__[unidentified_eubacterium_SCB49],s__unidentified_eubacterium_SCB49
s__Ruminococcus_albus,g__Ruminococcus,species,s__Ruminococcus_albus,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_albus
s__Roseovarius_sp._TM1035,g__Roseovarius,species,s__Roseovarius_sp._TM1035,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseovarius,s__Roseovarius_sp._TM1035
s__Maritimibacter_alkaliphilus,g__Maritimibacter,species,s__Maritimibacter_alkaliphilus,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Maritimibacter,s__Maritimibacter_alkaliphilus
g__Fulvivirga,f__Flammeovirgaceae,genus,g__Fulvivirga,Root,d__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Flammeovirgaceae,g__Fulvivirga,
s__Fulvivirga_imtechensis,g__Fulvivirga,species,s__Fulvivirga_imtechensis,Root,d__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Flammeovirgaceae,g__Fulvivirga,s__Fulvivirga_imtechensis
g__Desulfovermiculus,f__Desulfohalobiaceae,genus,g__Desulfovermiculus,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfohalobiaceae,g__Desulfovermiculus,
s__Desulfovermiculus_halophilus,g__Desulfovermiculus,species,s__Desulfovermiculus_halophilus,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfohalobiaceae,g__Desulfovermiculus,s__Desulfovermiculus_halophilus
g__Mobiluncus,f__Actinomycetaceae,genus,g__Mobiluncus,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Mobiluncus,
s__Mobiluncus_curtisii,g__Mobiluncus,species,s__Mobiluncus_curtisii,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Mobiluncus,s__Mobiluncus_curtisii
s__Slackia_heliotrinireducens,g__Slackia,species,s__Slackia_heliotrinireducens,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Coriobacteriales,f__Coriobacteriaceae,g__Slackia,s__Slackia_heliotrinireducens
s__Desulfotomaculum_hydrothermale,g__Desulfotomaculum,species,s__Desulfotomaculum_hydrothermale,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfotomaculum,s__Desulfotomaculum_hydrothermale
s__Atopobium_vaginae,g__Atopobium,species,s__Atopobium_vaginae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Coriobacteriales,f__Coriobacteriaceae,g__Atopobium,s__Atopobium_vaginae
s__Mycoplasma_canis,g__Mycoplasma,species,s__Mycoplasma_canis,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__Mycoplasma_canis
s__Cyanobium_gracile,g__Cyanobium,species,s__Cyanobium_gracile,Root,d__Bacteria,p__Cyanobacteria,c__[Chroococcales],o__Chroococcales,f__[Cyanobium],g__Cyanobium,s__Cyanobium_gracile
s__Novosphingobium_acidiphilum,g__Novosphingobium,species,s__Novosphingobium_acidiphilum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__Novosphingobium_acidiphilum
g__Terrimonas,f__Chitinophagaceae,genus,g__Terrimonas,Root,d__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Chitinophagaceae,g__Terrimonas,
s__Terrimonas_ferruginea,g__Terrimonas,species,s__Terrimonas_ferruginea,Root,d__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Chitinophagaceae,g__Terrimonas,s__Terrimonas_ferruginea
g__Hamadaea,f__Micromonosporaceae,genus,g__Hamadaea,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Micromonosporaceae,g__Hamadaea,
s__Hamadaea_tsunoensis,g__Hamadaea,species,s__Hamadaea_tsunoensis,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Micromonosporaceae,g__Hamadaea,s__Hamadaea_tsunoensis
s__Desulfovibrio_hydrothermalis,g__Desulfovibrio,species,s__Desulfovibrio_hydrothermalis,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio,s__Desulfovibrio_hydrothermalis
g__Bavariicoccus,f__Enterococcaceae,genus,g__Bavariicoccus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Bavariicoccus,
s__Bavariicoccus_seileri,g__Bavariicoccus,species,s__Bavariicoccus_seileri,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Bavariicoccus,s__Bavariicoccus_seileri
s__[Clostridium]_alkalicellulosi,g__Ruminiclostridium,species,s__[Clostridium]_alkalicellulosi,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminiclostridium,s__[Clostridium]_alkalicellulosi
g__[planctomycete_KSU-1],f__Planctomycetaceae,genus,g__[planctomycete_KSU-1],Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__[planctomycete_KSU-1],
s__planctomycete_KSU-1,g__[planctomycete_KSU-1],species,s__planctomycete_KSU-1,Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__[planctomycete_KSU-1],s__planctomycete_KSU-1
s__Brucella_sp._NF_2653,g__Brucella,species,s__Brucella_sp._NF_2653,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Brucellaceae,g__Brucella,s__Brucella_sp._NF_2653
g__Halonatronum,f__Halobacteroidaceae,genus,g__Halonatronum,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Halanaerobiales,f__Halobacteroidaceae,g__Halonatronum,
s__Halonatronum_saccharophilum,g__Halonatronum,species,s__Halonatronum_saccharophilum,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Halanaerobiales,f__Halobacteroidaceae,g__Halonatronum,s__Halonatronum_saccharophilum
o__[alpha_proteobacterium_RS24],c__Alphaproteobacteria,order,o__[alpha_proteobacterium_RS24],Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[alpha_proteobacterium_RS24],,,
f__[alpha_proteobacterium_RS24],o__[alpha_proteobacterium_RS24],family,f__[alpha_proteobacterium_RS24],Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[alpha_proteobacterium_RS24],f__[alpha_proteobacterium_RS24],,
g__[alpha_proteobacterium_RS24],f__[alpha_proteobacterium_RS24],genus,g__[alpha_proteobacterium_RS24],Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[alpha_proteobacterium_RS24],f__[alpha_proteobacterium_RS24],g__[alpha_proteobacterium_RS24],
s__alpha_proteobacterium_RS24,g__[alpha_proteobacterium_RS24],species,s__alpha_proteobacterium_RS24,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[alpha_proteobacterium_RS24],f__[alpha_proteobacterium_RS24],g__[alpha_proteobacterium_RS24],s__alpha_proteobacterium_RS24
s__Pseudoalteromonas_sp._Tw2,g__Pseudoalteromonas,species,s__Pseudoalteromonas_sp._Tw2,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas_sp._Tw2
s__Candidatus_Arthromitus_sp._SFB-rat-Yit,g__Candidatus_Arthromitus,species,s__Candidatus_Arthromitus_sp._SFB-rat-Yit,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Candidatus_Arthromitus,s__Candidatus_Arthromitus_sp._SFB-rat-Yit
g__Pelagibacterium,f__Hyphomicrobiaceae,genus,g__Pelagibacterium,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Pelagibacterium,
s__Pelagibacterium_halotolerans,g__Pelagibacterium,species,s__Pelagibacterium_halotolerans,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Pelagibacterium,s__Pelagibacterium_halotolerans
s__Sphingobium_sp._SYK-6,g__Sphingobium,species,s__Sphingobium_sp._SYK-6,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,s__Sphingobium_sp._SYK-6
s__Vibrio_azureus,g__Vibrio,species,s__Vibrio_azureus,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,s__Vibrio_azureus
f__[Moorea],o__Oscillatoriales,family,f__[Moorea],Root,d__Bacteria,p__Cyanobacteria,c__[Oscillatoriales],o__Oscillatoriales,f__[Moorea],,
g__Moorea,f__[Moorea],genus,g__Moorea,Root,d__Bacteria,p__Cyanobacteria,c__[Oscillatoriales],o__Oscillatoriales,f__[Moorea],g__Moorea,
s__Moorea_producens,g__Moorea,species,s__Moorea_producens,Root,d__Bacteria,p__Cyanobacteria,c__[Oscillatoriales],o__Oscillatoriales,f__[Moorea],g__Moorea,s__Moorea_producens
s__Methanoplanus_limicola,g__Methanoplanus,species,s__Methanoplanus_limicola,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoplanus,s__Methanoplanus_limicola
s__Spirochaeta_thermophila,g__Spirochaeta,species,s__Spirochaeta_thermophila,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Spirochaeta,s__Spirochaeta_thermophila
s__Mycoplasma_putrefaciens,g__Mycoplasma,species,s__Mycoplasma_putrefaciens,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__Mycoplasma_putrefaciens
g__Marinitoga,f__Thermotogaceae,genus,g__Marinitoga,Root,d__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Marinitoga,
s__Marinitoga_piezophila,g__Marinitoga,species,s__Marinitoga_piezophila,Root,d__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__Thermotogaceae,g__Marinitoga,s__Marinitoga_piezophila
s__Chryseobacterium_palustre,g__Chryseobacterium,species,s__Chryseobacterium_palustre,Root,d__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Chryseobacterium,s__Chryseobacterium_palustre
s__Desulfovibrio_zosterae,g__Desulfovibrio,species,s__Desulfovibrio_zosterae,Root,d__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio,s__Desulfovibrio_zosterae
g__[Pseudoduganella_violaceinigra],f__Oxalobacteraceae,genus,g__[Pseudoduganella_violaceinigra],Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__[Pseudoduganella_violaceinigra],
s__Pseudoduganella_violaceinigra,g__[Pseudoduganella_violaceinigra],species,s__Pseudoduganella_violaceinigra,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__[Pseudoduganella_violaceinigra],s__Pseudoduganella_violaceinigra
s__Prevotella_corporis,g__Prevotella,species,s__Prevotella_corporis,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella_corporis
s__Lactobacillus_psittaci,g__Lactobacillus,species,s__Lactobacillus_psittaci,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_psittaci
g__Neptunomonas,f__Oceanospirillaceae,genus,g__Neptunomonas,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Neptunomonas,
s__Neptunomonas_japonica,g__Neptunomonas,species,s__Neptunomonas_japonica,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Neptunomonas,s__Neptunomonas_japonica
s__Methylosarcina_fibrata,g__Methylosarcina,species,s__Methylosarcina_fibrata,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__Methylosarcina,s__Methylosarcina_fibrata
s__Paenibacillus_sp._oral_taxon_786,g__Paenibacillus,species,s__Paenibacillus_sp._oral_taxon_786,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__Paenibacillus_sp._oral_taxon_786
s__Idiomarina_baltica,g__Idiomarina,species,s__Idiomarina_baltica,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Idiomarinaceae,g__Idiomarina,s__Idiomarina_baltica
s__Treponema_azotonutricium,g__Treponema,species,s__Treponema_azotonutricium,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema_azotonutricium
g__Thermoproteus,f__Thermoproteaceae,genus,g__Thermoproteus,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Thermoproteales,f__Thermoproteaceae,g__Thermoproteus,
s__Thermoproteus_uzoniensis,g__Thermoproteus,species,s__Thermoproteus_uzoniensis,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Thermoproteales,f__Thermoproteaceae,g__Thermoproteus,s__Thermoproteus_uzoniensis
g__Tepidanaerobacter,f__Thermoanaerobacteraceae,genus,g__Tepidanaerobacter,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacteraceae,g__Tepidanaerobacter,
s__Tepidanaerobacter_acetatoxydans,g__Tepidanaerobacter,species,s__Tepidanaerobacter_acetatoxydans,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermoanaerobacterales,f__Thermoanaerobacteraceae,g__Tepidanaerobacter,s__Tepidanaerobacter_acetatoxydans
s__Thermococcus_sp._4557,g__Thermococcus,species,s__Thermococcus_sp._4557,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus_sp._4557
s__Thermococcus_barophilus,g__Thermococcus,species,s__Thermococcus_barophilus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus_barophilus
s__Streptococcus_pasteurianus,g__Streptococcus,species,s__Streptococcus_pasteurianus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_pasteurianus
s__Chlorobium_phaeovibrioides,g__Chlorobium,species,s__Chlorobium_phaeovibrioides,Root,d__Bacteria,p__Chlorobi,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,g__Chlorobium,s__Chlorobium_phaeovibrioides
g__Psychrobacter,f__Moraxellaceae,genus,g__Psychrobacter,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Psychrobacter,
s__Psychrobacter_sp._PRwf-1,g__Psychrobacter,species,s__Psychrobacter_sp._PRwf-1,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Psychrobacter,s__Psychrobacter_sp._PRwf-1
s__Lactobacillus_murinus,g__Lactobacillus,species,s__Lactobacillus_murinus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_murinus
s__Bosea_sp._UNC402CLCol,g__Bosea,species,s__Bosea_sp._UNC402CLCol,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bosea,s__Bosea_sp._UNC402CLCol
s__Roseiflexus_sp._RS-1,g__Roseiflexus,species,s__Roseiflexus_sp._RS-1,Root,d__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__Roseiflexus,s__Roseiflexus_sp._RS-1
f__[Mesoaciditoga],o__Thermotogales,family,f__[Mesoaciditoga],Root,d__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__[Mesoaciditoga],,
g__Mesoaciditoga,f__[Mesoaciditoga],genus,g__Mesoaciditoga,Root,d__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__[Mesoaciditoga],g__Mesoaciditoga,
s__Mesoaciditoga_lauensis,g__Mesoaciditoga,species,s__Mesoaciditoga_lauensis,Root,d__Bacteria,p__Thermotogae,c__Thermotogae,o__Thermotogales,f__[Mesoaciditoga],g__Mesoaciditoga,s__Mesoaciditoga_lauensis
f__[Clostridiales_genomosp._BVAB3],o__Clostridiales,family,f__[Clostridiales_genomosp._BVAB3],Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Clostridiales_genomosp._BVAB3],,
